#Parameters = {L=6; LDR=12; LR=12; Ltransport1=10.607733770972; Ltransport2=10.607733770972; a=20; ar=28.499; atransport1=22.782495950948; atransport2=26.47017292485; b=10; blendraduis=2.821301886583; br=12.624; btransport1=10.727352682803; btransport2=11.403084710629; d=5; dtransport1=6.5566911660216; dtransport2=9.4039177915434; psi=0.6; s=4; stransport1=4; stransport2=4; ta=16.248247942233; tb=10.676497873447; trh=1.7173139577041; wr=11.465380432449; wt=0.90803999452356}
#"Frequency / GHz"	"S1,1 [Magnitude]"
#------------------------------------
6.6400000000000	-0.00050930702795103
6.6420000000000	-0.00046993013295223
6.6440000000000	-0.00043235808038975
6.6460000000000	-0.00039656392626429
6.6480000000000	-0.00036252057244836
6.6500000000000	-0.00033020077917407
6.6520000000000	-0.00029957717730888
6.6540000000000	-0.00027062228047818
6.6560000000000	-0.00024330849699627
6.6580000000000	-0.00021760814160957
6.6600000000000	-0.00019349344703483
6.6620000000000	-0.00017093657536566
6.6640000000000	-0.00014990962922787
6.6660000000000	-0.00013038466280037
6.6680000000000	-0.00011233369262057
6.6700000000000	-9.5728708232445e-05
6.6720000000000	-8.0541682597905e-05
6.6740000000000	-6.6744582406769e-05
6.6760000000000	-5.4309378108801e-05
6.6780000000000	-4.3208053825051e-05
6.6800000000000	-3.3412617063315e-05
6.6820000000000	-2.4895108231005e-05
6.6840000000000	-1.7627609970516e-05
6.6860000000000	-1.1582256344134e-05
6.6880000000000	-6.7312417807375e-06
6.6900000000000	-3.0468298875117e-06
6.6920000000000	-5.0136207654343e-07
6.6940000000000	-9.6432746655329e-16
6.6960000000000	0.00000000000000
6.6980000000000	0.00000000000000
6.7000000000000	-1.1589496985262e-06
6.7020000000000	-3.8966264588221e-06
6.7040000000000	-7.6093892010776e-06
6.7060000000000	-1.2270350083237e-05
6.7080000000000	-1.7852761551328e-05
6.7100000000000	-2.4330023390201e-05
6.7120000000000	-3.1675689559325e-05
6.7140000000000	-3.9863474887913e-05
6.7160000000000	-4.8867261590786e-05
6.7180000000000	-5.8661105588584e-05
6.7200000000000	-6.9219242718137e-05
6.7220000000000	-8.0516094728849e-05
6.7240000000000	-9.2526275117149e-05
6.7260000000000	-0.00010522459483277
6.7280000000000	-0.00011858606778929
6.7300000000000	-0.00013258591622052
6.7320000000000	-0.00014719957587669
6.7340000000000	-0.00016240270107038
6.7360000000000	-0.00017817116957097
6.7380000000000	-0.00019448108731294
6.7400000000000	-0.00021130879298176
6.7420000000000	-0.00022863086242507
6.7440000000000	-0.00024642411293757
6.7460000000000	-0.00026466560736641
6.7480000000000	-0.00028333265809109
6.7500000000000	-0.00030240283082873
6.7520000000000	-0.00032185394833216
6.7540000000000	-0.00034166409392961
6.7560000000000	-0.00036181161488494
6.7580000000000	-0.00038227512566792
6.7600000000000	-0.00040303351105744
6.7620000000000	-0.00042406592913361
6.7640000000000	-0.00044535181407954
6.7660000000000	-0.00046687087890186
6.7680000000000	-0.00048860311801394
6.7700000000000	-0.00051052880963655
6.7720000000000	-0.00053262851812188
6.7740000000000	-0.00055488309614321
6.7760000000000	-0.00057727368671726
6.7780000000000	-0.00059978172515473
6.7800000000000	-0.00062238894083495
6.7820000000000	-0.00064507735892203
6.7840000000000	-0.00066782930189065
6.7860000000000	-0.00069062739097507
6.7880000000000	-0.00071345454749509
6.7900000000000	-0.00073629399406282
6.7920000000000	-0.00075912925567029
6.7940000000000	-0.00078194416068182
6.7960000000000	-0.00080472284168789
6.7980000000000	-0.00082744973627255
6.8000000000000	-0.00085010958768263
6.8020000000000	-0.00087268744534109
6.8040000000000	-0.00089516866531517
6.8060000000000	-0.00091753891066527
6.8080000000000	-0.00093978415165119
6.8100000000000	-0.00096189066590389
6.8120000000000	-0.00098384503844693
6.8140000000000	-0.0010056341616583
6.8160000000000	-0.0010272452351223
6.8180000000000	-0.0010486657653747
6.8200000000000	-0.0010698835655744
6.8220000000000	-0.0010908867550925
6.8240000000000	-0.0011116637589930
6.8260000000000	-0.0011322033074418
6.8280000000000	-0.0011524944350160
6.8300000000000	-0.0011725264799465
6.8320000000000	-0.0011922890832779
6.8340000000000	-0.0012117721879178
6.8360000000000	-0.0012309660376649
6.8380000000000	-0.0012498611760924
6.8400000000000	-0.0012684484454191
6.8420000000000	-0.0012867189852495
6.8440000000000	-0.0013046642313024
6.8460000000000	-0.0013222759139984
6.8480000000000	-0.0013395460570402
6.8500000000000	-0.0013564669758859
6.8520000000000	-0.0013730312761782
6.8540000000000	-0.0013892318520929
6.8560000000000	-0.0014050618846341
6.8580000000000	-0.0014205148398647
6.8600000000000	-0.0014355844670592
6.8620000000000	-0.0014502647968502
6.8640000000000	-0.0014645501392269
6.8660000000000	-0.0014784350815947
6.8680000000000	-0.0014919144866431
6.8700000000000	-0.0015049834902959
6.8720000000000	-0.0015176374995166
6.8740000000000	-0.0015298721900918
6.8760000000000	-0.0015416835043698
6.8780000000000	-0.0015530676489543
6.8800000000000	-0.0015640210923279
6.8820000000000	-0.0015745405624712
6.8840000000000	-0.0015846230443842
6.8860000000000	-0.0015942657776246
6.8880000000000	-0.0016034662537406
6.8900000000000	-0.0016122222137345
6.8920000000000	-0.0016205316454204
6.8940000000000	-0.0016283927807912
6.8960000000000	-0.0016358040933222
6.8980000000000	-0.0016427642952686
6.9000000000000	-0.0016492723348832
6.9020000000000	-0.0016553273936483
6.9040000000000	-0.0016609288834526
6.9060000000000	-0.0016660764437450
6.9080000000000	-0.0016707699386472
6.9100000000000	-0.0016750094540653
6.9120000000000	-0.0016787952947335
6.9140000000000	-0.0016821279812926
6.9160000000000	-0.0016850082472581
6.9180000000000	-0.0016874370360628
6.9200000000000	-0.0016894154980030
6.9220000000000	-0.0016909449872003
6.9240000000000	-0.0016920270585287
6.9260000000000	-0.0016926634645364
6.9280000000000	-0.0016928561523210
6.9300000000000	-0.0016926072604413
6.9320000000000	-0.0016919191157396
6.9340000000000	-0.0016907942302410
6.9360000000000	-0.0016892352979305
6.9380000000000	-0.0016872451916254
6.9400000000000	-0.0016848269597618
6.9420000000000	-0.0016819838231969
6.9440000000000	-0.0016787191719978
6.9460000000000	-0.0016750365622405
6.9480000000000	-0.0016709397127661
6.9500000000000	-0.0016664325019398
6.9520000000000	-0.0016615189644485
6.9540000000000	-0.0016562032880327
6.9560000000000	-0.0016504898102182
6.9580000000000	-0.0016443830151209
6.9600000000000	-0.0016378875301472
6.9620000000000	-0.0016310081227502
6.9640000000000	-0.0016237496971912
6.9660000000000	-0.0016161172912663
6.9680000000000	-0.0016081160730604
6.9700000000000	-0.0015997513376927
6.9720000000000	-0.0015910285040732
6.9740000000000	-0.0015819531116458
6.9760000000000	-0.0015725308171656
6.9780000000000	-0.0015627673914433
6.9800000000000	-0.0015526687161066
6.9820000000000	-0.0015422407804132
6.9840000000000	-0.0015314896780000
6.9860000000000	-0.0015204216036823
6.9880000000000	-0.0015090428502541
6.9900000000000	-0.0014973598053006
6.9920000000000	-0.0014853789480138
6.9940000000000	-0.0014731068460092
6.9960000000000	-0.0014605501521935
6.9980000000000	-0.0014477156015769
7.0000000000000	-0.0014346100081882
7.0020000000000	-0.0014212402619011
7.0040000000000	-0.0014076133253719
7.0060000000000	-0.0013937362309019
7.0080000000000	-0.0013796160773967
7.0100000000000	-0.0013652600272784
7.0120000000000	-0.0013506753034480
7.0140000000000	-0.0013358691862494
7.0160000000000	-0.0013208490104619
7.0180000000000	-0.0013056221623041
7.0200000000000	-0.0012901960764479
7.0220000000000	-0.0012745782330683
7.0240000000000	-0.0012587761549013
7.0260000000000	-0.0012427974043279
7.0280000000000	-0.0012266495804527
7.0300000000000	-0.0012103403162755
7.0320000000000	-0.0011938772757678
7.0340000000000	-0.0011772681510900
7.0360000000000	-0.0011605206597567
7.0380000000000	-0.0011436425418352
7.0400000000000	-0.0011266415572013
7.0420000000000	-0.0011095254827733
7.0440000000000	-0.0010923021097942
7.0460000000000	-0.0010749792411419
7.0480000000000	-0.0010575646886467
7.0500000000000	-0.0010400662704641
7.0520000000000	-0.0010224918084183
7.0540000000000	-0.0010048491254222
7.0560000000000	-0.00098714604291015
7.0580000000000	-0.00096939037828726
7.0600000000000	-0.00095158994241581
7.0620000000000	-0.00093375253710537
7.0640000000000	-0.00091588595266191
7.0660000000000	-0.00089799796545725
7.0680000000000	-0.00088009633549962
7.0700000000000	-0.00086218880406118
7.0720000000000	-0.00084428309133553
7.0740000000000	-0.00082638689408088
7.0760000000000	-0.00080850788336361
7.0780000000000	-0.00079065370224984
7.0800000000000	-0.00077283196361088
7.0820000000000	-0.00075505024785262
7.0840000000000	-0.00073731610080801
7.0860000000000	-0.00071963703153404
7.0880000000000	-0.00070202051020445
7.0900000000000	-0.00068447396604291
7.0920000000000	-0.00066700478522259
7.0940000000000	-0.00064962030886703
7.0960000000000	-0.00063232783104534
7.0980000000000	-0.00061513459681091
7.1000000000000	-0.00059804780023621
7.1020000000000	-0.00058107458253655
7.1040000000000	-0.00056422203019864
7.1060000000000	-0.00054749717310631
7.1080000000000	-0.00053090698275511
7.1100000000000	-0.00051445837045915
7.1120000000000	-0.00049815818562080
7.1140000000000	-0.00048201321398488
7.1160000000000	-0.00046603017597121
7.1180000000000	-0.00045021572503595
7.1200000000000	-0.00043457644600514
7.1220000000000	-0.00041911885353652
7.1240000000000	-0.00040384939053127
7.1260000000000	-0.00038877442660746
7.1280000000000	-0.00037390025663244
7.1300000000000	-0.00035923309922333
7.1320000000000	-0.00034477909536727
7.1340000000000	-0.00033054430696832
7.1360000000000	-0.00031653471553321
7.1380000000000	-0.00030275622080713
7.1400000000000	-0.00028921463947204
7.1420000000000	-0.00027591570391936
7.1440000000000	-0.00026286506095133
7.1460000000000	-0.00025006827063468
7.1480000000000	-0.00023753080508296
7.1500000000000	-0.00022525804736626
7.1520000000000	-0.00021325529033785
7.1540000000000	-0.00020152773563746
7.1560000000000	-0.00019008049257001
7.1580000000000	-0.00017891857714742
7.1600000000000	-0.00016804691108502
7.1620000000000	-0.00015747032085586
7.1640000000000	-0.00014719353678641
7.1660000000000	-0.00013722119214173
7.1680000000000	-0.00012755782231079
7.1700000000000	-0.00011820786394755
7.1720000000000	-0.00010917565420447
7.1740000000000	-0.00010046542995738
7.1760000000000	-9.2081327073696e-05
7.1780000000000	-8.4027379756796e-05
7.1800000000000	-7.6307519804535e-05
7.1820000000000	-6.8925576035508e-05
7.1840000000000	-6.1885273645853e-05
7.1860000000000	-5.5190233662440e-05
7.1880000000000	-4.8843972365163e-05
7.1900000000000	-4.2849900799831e-05
7.1920000000000	-3.7211324288121e-05
7.1940000000000	-3.1931441940371e-05
7.1960000000000	-2.7013346283082e-05
7.1980000000000	-2.2460022818858e-05
7.2000000000000	-1.8274349669233e-05
7.2020000000000	-1.4459097262754e-05
7.2040000000000	-1.1016927985401e-05
7.2060000000000	-7.9503959302784e-06
7.2080000000000	-5.2619466337375e-06
7.2100000000000	-2.9539168596552e-06
7.2120000000000	-1.0285343981145e-06
7.2140000000000	-9.6432746655329e-16
7.2160000000000	0.00000000000000
7.2180000000000	0.00000000000000
7.2200000000000	-9.6432746655329e-16
7.2220000000000	0.00000000000000
7.2240000000000	-9.6432746655329e-16
7.2260000000000	0.00000000000000
7.2280000000000	0.00000000000000
7.2300000000000	-1.2326988445649e-06
7.2320000000000	-3.2322606508728e-06
7.2340000000000	-5.6317553737637e-06
7.2360000000000	-8.4320979667796e-06
7.2380000000000	-1.1634094365793e-05
7.2400000000000	-1.5238441681104e-05
7.2420000000000	-1.9245728355715e-05
7.2440000000000	-2.3656434430565e-05
7.2460000000000	-2.8470931808730e-05
7.2480000000000	-3.3689484486762e-05
7.2500000000000	-3.9312248891065e-05
7.2520000000000	-4.5339274200691e-05
7.2540000000000	-5.1770502686465e-05
7.2560000000000	-5.8605770090536e-05
7.2580000000000	-6.5844806016458e-05
7.2600000000000	-7.3487234342345e-05
7.2620000000000	-8.1532573685073e-05
7.2640000000000	-8.9980237821000e-05
7.2660000000000	-9.8829536222352e-05
7.2680000000000	-0.00010807967452024
7.2700000000000	-0.00011772975505536
7.2720000000000	-0.00012777877741709
7.2740000000000	-0.00013822563901715
7.2760000000000	-0.00014906913567585
7.2780000000000	-0.00016030796224773
7.2800000000000	-0.00017194071322784
7.2820000000000	-0.00018396588341496
7.2840000000000	-0.00019638186859680
7.2860000000000	-0.00020918696621016
7.2880000000000	-0.00022237937606370
7.2900000000000	-0.00023595720105870
7.2920000000000	-0.00024991844796671
7.2940000000000	-0.00026426102812799
7.2960000000000	-0.00027898275828114
7.2980000000000	-0.00029408136136755
7.3000000000000	-0.00030955446730690
7.3020000000000	-0.00032539961385938
7.3040000000000	-0.00034161424747442
7.3060000000000	-0.00035819572414023
7.3080000000000	-0.00037514131026720
7.3100000000000	-0.00039244818360781
7.3120000000000	-0.00041011343414275
7.3140000000000	-0.00042813406502298
7.3160000000000	-0.00044650699350692
7.3180000000000	-0.00046522905191981
7.3200000000000	-0.00048429698862840
7.3220000000000	-0.00050370746901282
7.3240000000000	-0.00052345707649235
7.3260000000000	-0.00054354231350300
7.3280000000000	-0.00056395960255605
7.3300000000000	-0.00058470528725417
7.3320000000000	-0.00060577563336050
7.3340000000000	-0.00062716682983792
7.3360000000000	-0.00064887498995089
7.3380000000000	-0.00067089615233459
7.3400000000000	-0.00069322628210157
7.3420000000000	-0.00071586127194943
7.3440000000000	-0.00073879694327041
7.3460000000000	-0.00076202904729662
7.3480000000000	-0.00078555326623860
7.3500000000000	-0.00080936521442382
7.3520000000000	-0.00083346043947570
7.3540000000000	-0.00085783442346565
7.3560000000000	-0.00088248258410275
7.3580000000000	-0.00090740027590315
7.3600000000000	-0.00093258279141255
7.3620000000000	-0.00095802536240266
7.3640000000000	-0.00098372316105994
7.3660000000000	-0.0010096713012294
7.3680000000000	-0.0010358648396322
7.3700000000000	-0.0010622987770953
7.3720000000000	-0.0010889680598083
7.3740000000000	-0.0011158675805388
7.3760000000000	-0.0011429921799340
7.3780000000000	-0.0011703366477172
7.3800000000000	-0.0011978957240122
7.3820000000000	-0.0012256641005530
7.3840000000000	-0.0012536364220191
7.3860000000000	-0.0012818072872808
7.3880000000000	-0.0013101712506856
7.3900000000000	-0.0013387228233380
7.3920000000000	-0.0013674564744269
7.3940000000000	-0.0013963666324647
7.3960000000000	-0.0014254476866591
7.3980000000000	-0.0014546939881478
7.4000000000000	-0.0014840998513218
7.4020000000000	-0.0015136595551783
7.4040000000000	-0.0015433673445595
7.4060000000000	-0.0015732174315278
7.4080000000000	-0.0016032039966339
7.4100000000000	-0.0016333211902545
7.4120000000000	-0.0016635631339139
7.4140000000000	-0.0016939239215850
7.4160000000000	-0.0017243976210123
7.4180000000000	-0.0017549782750489
7.4200000000000	-0.0017856599029620
7.4220000000000	-0.0018164365017429
7.4240000000000	-0.0018473020474297
7.4260000000000	-0.0018782504964719
7.4280000000000	-0.0019092757869620
7.4300000000000	-0.0019403718400394
7.4320000000000	-0.0019715325611450
7.4340000000000	-0.0020027518413749
7.4360000000000	-0.0020340235587730
7.4380000000000	-0.0020653415796463
7.4400000000000	-0.0020966997598816
7.4420000000000	-0.0021280919462523
7.4440000000000	-0.0021595119776998
7.4460000000000	-0.0021909536866784
7.4480000000000	-0.0022224109004038
7.4500000000000	-0.0022538774421919
7.4520000000000	-0.0022853471327269
7.4540000000000	-0.0023168137913733
7.4560000000000	-0.0023482712374091
7.4580000000000	-0.0023797132913548
7.4600000000000	-0.0024111337762672
7.4620000000000	-0.0024425265189278
7.4640000000000	-0.0024738853512004
7.4660000000000	-0.0025052041112274
7.4680000000000	-0.0025364766447536
7.4700000000000	-0.0025676968063008
7.4720000000000	-0.0025988584604605
7.4740000000000	-0.0026299554831335
7.4760000000000	-0.0026609817627620
7.4780000000000	-0.0026919312015431
7.4800000000000	-0.0027227977166630
7.4820000000000	-0.0027535752415069
7.4840000000000	-0.0027842577269020
7.4860000000000	-0.0028148391422629
7.4880000000000	-0.0028453134768125
7.4900000000000	-0.0028756747408062
7.4920000000000	-0.0029059169666449
7.4940000000000	-0.0029360342100948
7.4960000000000	-0.0029660205514699
7.4980000000000	-0.0029958700967364
7.5000000000000	-0.0030255769786789
7.5020000000000	-0.0030551353580792
7.5040000000000	-0.0030845394248219
7.5060000000000	-0.0031137833990084
7.5080000000000	-0.0031428615320917
7.5100000000000	-0.0031717681079839
7.5120000000000	-0.0032004974441486
7.5140000000000	-0.0032290438926959
7.5160000000000	-0.0032574018414475
7.5180000000000	-0.0032855657150095
7.5200000000000	-0.0033135299759007
7.5220000000000	-0.0033412891254980
7.5240000000000	-0.0033688377051276
7.5260000000000	-0.0033961702971232
7.5280000000000	-0.0034232815257993
7.5300000000000	-0.0034501660585273
7.5320000000000	-0.0034768186066478
7.5340000000000	-0.0035032339265515
7.5360000000000	-0.0035294068206047
7.5380000000000	-0.0035553321381330
7.5400000000000	-0.0035810047763819
7.5420000000000	-0.0036064196814826
7.5440000000000	-0.0036315718493601
7.5460000000000	-0.0036564563266614
7.5480000000000	-0.0036810682117054
7.5500000000000	-0.0037054026553611
7.5520000000000	-0.0037294548619140
7.5540000000000	-0.0037532200900209
7.5560000000000	-0.0037766936534926
7.5580000000000	-0.0037998709222166
7.5600000000000	-0.0038227473229900
7.5620000000000	-0.0038453183402869
7.5640000000000	-0.0038675795172054
7.5660000000000	-0.0038895264561470
7.5680000000000	-0.0039111548197247
7.5700000000000	-0.0039324603314827
7.5720000000000	-0.0039534387766837
7.5740000000000	-0.0039740860030355
7.5760000000000	-0.0039943979215459
7.5780000000000	-0.0040143705071409
7.5800000000000	-0.0040339997994352
7.5820000000000	-0.0040532819034738
7.5840000000000	-0.0040722129903532
7.5860000000000	-0.0040907892979927
7.5880000000000	-0.0041090071317564
7.5900000000000	-0.0041268628651043
7.5920000000000	-0.0041443529402643
7.5940000000000	-0.0041614738688724
7.5960000000000	-0.0041782222325423
7.5980000000000	-0.0041945946835536
7.6000000000000	-0.0042105879453653
7.6020000000000	-0.0042261988132351
7.6040000000000	-0.0042414241548009
7.6060000000000	-0.0042562609106050
7.6080000000000	-0.0042707060946400
7.6100000000000	-0.0042847567948875
7.6120000000000	-0.0042984101738506
7.6140000000000	-0.0043116634689945
7.6160000000000	-0.0043245139932967
7.6180000000000	-0.0043369591356811
7.6200000000000	-0.0043489963614883
7.6220000000000	-0.0043606232129620
7.6240000000000	-0.0043718373095958
7.6260000000000	-0.0043826363486361
7.6280000000000	-0.0043930181054428
7.6300000000000	-0.0044029804338988
7.6320000000000	-0.0044125212667758
7.6340000000000	-0.0044216386161291
7.6360000000000	-0.0044303305735941
7.6380000000000	-0.0044385953107834
7.6400000000000	-0.0044464310795846
7.6420000000000	-0.0044538362124491
7.6440000000000	-0.0044608091227418
7.6460000000000	-0.0044673483049625
7.6480000000000	-0.0044734523350843
7.6500000000000	-0.0044791198707332
7.6520000000000	-0.0044843496515000
7.6540000000000	-0.0044891404991243
7.6560000000000	-0.0044934913177255
7.6580000000000	-0.0044974010940083
7.6600000000000	-0.0045008688974341
7.6620000000000	-0.0045038938804273
7.6640000000000	-0.0045064752784914
7.6660000000000	-0.0045086124103971
7.6680000000000	-0.0045103046782906
7.6700000000000	-0.0045115515678299
7.6720000000000	-0.0045123526482850
7.6740000000000	-0.0045127075726168
7.6760000000000	-0.0045126160775962
7.6780000000000	-0.0045120779838150
7.6800000000000	-0.0045110931958062
7.6820000000000	-0.0045096617020136
7.6840000000000	-0.0045077835748861
7.6860000000000	-0.0045054589708196
7.6880000000000	-0.0045026881302391
7.6900000000000	-0.0044994713775143
7.6920000000000	-0.0044958091209660
7.6940000000000	-0.0044917018528362
7.6960000000000	-0.0044871501492014
7.6980000000000	-0.0044821546699588
7.7000000000000	-0.0044767161586916
7.7020000000000	-0.0044708354426211
7.7040000000000	-0.0044645134324804
7.7060000000000	-0.0044577511224293
7.7080000000000	-0.0044505495898472
7.7100000000000	-0.0044429099953138
7.7120000000000	-0.0044348335823468
7.7140000000000	-0.0044263216772578
7.7160000000000	-0.0044173756890371
7.7180000000000	-0.0044079971091039
7.7200000000000	-0.0043981875110644
7.7220000000000	-0.0043879485506080
7.7240000000000	-0.0043772819651717
7.7260000000000	-0.0043661895737749
7.7280000000000	-0.0043546732766967
7.7300000000000	-0.0043427350552837
7.7320000000000	-0.0043303769716142
7.7340000000000	-0.0043176011682382
7.7360000000000	-0.0043044098678838
7.7380000000000	-0.0042908053731060
7.7400000000000	-0.0042767900660321
7.7420000000000	-0.0042623664079174
7.7440000000000	-0.0042475369389436
7.7460000000000	-0.0042323042776863
7.7480000000000	-0.0042166711209623
7.7500000000000	-0.0042006402432040
7.7520000000000	-0.0041842144962525
7.7540000000000	-0.0041673968089014
7.7560000000000	-0.0041501901864140
7.7580000000000	-0.0041325977101982
7.7600000000000	-0.0041146225373403
7.7620000000000	-0.0040962679000897
7.7640000000000	-0.0040775371055487
7.7660000000000	-0.0040584335350083
7.7680000000000	-0.0040389606436425
7.7700000000000	-0.0040191219599242
7.7720000000000	-0.0039989210851562
7.7740000000000	-0.0039783616929865
7.7760000000000	-0.0039574475288033
7.7780000000000	-0.0039361824093400
7.7800000000000	-0.0039145702219918
7.7820000000000	-0.0038926149243523
7.7840000000000	-0.0038703205436550
7.7860000000000	-0.0038476911761929
7.7880000000000	-0.0038247309866625
7.7900000000000	-0.0038014442077544
7.7920000000000	-0.0037778351393567
7.7940000000000	-0.0037539081480681
7.7960000000000	-0.0037296676665992
7.7980000000000	-0.0037051181931182
7.8000000000000	-0.0036802642904537
7.8020000000000	-0.0036551105858382
7.8040000000000	-0.0036296617697907
7.8060000000000	-0.0036039225959083
7.8080000000000	-0.0035778978797940
7.8100000000000	-0.0035515924986935
7.8120000000000	-0.0035250113906705
7.8140000000000	-0.0034981595538912
7.8160000000000	-0.0034710420460107
7.8180000000000	-0.0034436639833529
7.8200000000000	-0.0034160305403389
7.8220000000000	-0.0033881469486426
7.8240000000000	-0.0033600184965178
7.8260000000000	-0.0033316505281048
7.8280000000000	-0.0033030484424701
7.8300000000000	-0.0032742176931741
7.8320000000000	-0.0032451637873318
7.8340000000000	-0.0032158922846467
7.8360000000000	-0.0031864087971482
7.8380000000000	-0.0031567189879630
7.8400000000000	-0.0031268285706794
7.8420000000000	-0.0030967433086474
7.8440000000000	-0.0030664690139377
7.8460000000000	-0.0030360115467944
7.8480000000000	-0.0030053768146811
7.8500000000000	-0.0029745707715491
7.8520000000000	-0.0029435994167755
7.8540000000000	-0.0029124687947947
7.8560000000000	-0.0028811849937248
7.8580000000000	-0.0028497541449120
7.8600000000000	-0.0028181824219519
7.8620000000000	-0.0027864760399139
7.8640000000000	-0.0027546412542216
7.8660000000000	-0.0027226843601311
7.8680000000000	-0.0026906116917000
7.8700000000000	-0.0026584296208821
7.8720000000000	-0.0026261445567987
7.8740000000000	-0.0025937629445946
7.8760000000000	-0.0025612912649161
7.8780000000000	-0.0025287360326143
7.8800000000000	-0.0024961037962234
7.8820000000000	-0.0024634011368391
7.8840000000000	-0.0024306346672637
7.8860000000000	-0.0023978110312356
7.8880000000000	-0.0023649369021685
7.8900000000000	-0.0023320189826161
7.8920000000000	-0.0022990640032071
7.8940000000000	-0.0022660787216617
7.8960000000000	-0.0022330699221122
7.8980000000000	-0.0022000444137295
7.9000000000000	-0.0021670090301758
7.9020000000000	-0.0021339706287538
7.9040000000000	-0.0021009360889463
7.9060000000000	-0.0020679123120906
7.9080000000000	-0.0020349062198790
7.9100000000000	-0.0020019247540812
7.9120000000000	-0.0019689748749240
7.9140000000000	-0.0019360635604089
7.9160000000000	-0.0019031978057713
7.9180000000000	-0.0018703846216167
7.9200000000000	-0.0018376310339212
7.9220000000000	-0.0018049440825987
7.9240000000000	-0.0017723308205105
7.9260000000000	-0.0017397983125783
7.9280000000000	-0.0017073536350023
7.9300000000000	-0.0016750038742567
7.9320000000000	-0.0016427561256337
7.9340000000000	-0.0016106174931955
7.9360000000000	-0.0015785950878344
7.9380000000000	-0.0015466960273074
7.9400000000000	-0.0015149274342660
7.9420000000000	-0.0014832964360643
7.9440000000000	-0.0014518101635083
7.9460000000000	-0.0014204757497507
7.9480000000000	-0.0013893003296429
7.9500000000000	-0.0013582910385073
7.9520000000000	-0.0013274550114177
7.9540000000000	-0.0012967993819079
7.9560000000000	-0.0012663312815344
7.9580000000000	-0.0012360578380986
7.9600000000000	-0.0012059861757122
7.9620000000000	-0.0011761234129980
7.9640000000000	-0.0011464766625265
7.9660000000000	-0.0011170530297311
7.9680000000000	-0.0010878596121093
7.9700000000000	-0.0010589034980992
7.9720000000000	-0.0010301917661537
7.9740000000000	-0.0010017314839588
7.9760000000000	-0.00097352970727734
7.9780000000000	-0.00094559347894033
7.9800000000000	-0.00091792982840797
7.9820000000000	-0.00089054577025957
7.9840000000000	-0.00086344830314679
7.9860000000000	-0.00083664440997751
7.9880000000000	-0.00081014105527294
7.9900000000000	-0.00078394518589947
7.9920000000000	-0.00075806372875478
7.9940000000000	-0.00073250359091628
7.9960000000000	-0.00070727165810570
7.9980000000000	-0.00068237479379896
8.0000000000000	-0.00065781983873143
8.0020000000000	-0.00063361360938592
8.0040000000000	-0.00060976289763886
8.0060000000000	-0.00058627446935925
8.0080000000000	-0.00056315506410707
8.0100000000000	-0.00054041139336685
8.0120000000000	-0.00051805014061643
8.0140000000000	-0.00049607795981622
8.0160000000000	-0.00047450147460245
8.0180000000000	-0.00045332727734447
8.0200000000000	-0.00043256192893217
8.0220000000000	-0.00041221195681593
8.0240000000000	-0.00039228385491371
8.0260000000000	-0.00037278408254220
8.0280000000000	-0.00035371906341644
8.0300000000000	-0.00033509518496971
8.0320000000000	-0.00031691879755380
8.0340000000000	-0.00029919621322181
8.0360000000000	-0.00028193370521492
8.0380000000000	-0.00026513750715987
8.0400000000000	-0.00024881381210929
8.0420000000000	-0.00023296877155893
8.0440000000000	-0.00021760849496440
8.0460000000000	-0.00020273904853177
8.0480000000000	-0.00018836645484726
8.0500000000000	-0.00017449669179896
8.0520000000000	-0.00016113569194422
8.0540000000000	-0.00014828934110842
8.0560000000000	-0.00013596347865589
8.0580000000000	-0.00012416389573288
8.0600000000000	-0.00011289633533403
8.0620000000000	-0.00010216649063700
8.0640000000000	-9.1980004846128e-05
8.0660000000000	-8.2342470566606e-05
8.0680000000000	-7.3259428348264e-05
8.0700000000000	-6.4736366655630e-05
8.0720000000000	-5.6778720675948e-05
8.0740000000000	-4.9391871790655e-05
8.0760000000000	-4.2581147000541e-05
8.0780000000000	-3.6351817787733e-05
8.0800000000000	-3.0709099644010e-05
8.0820000000000	-2.5658151481447e-05
8.0840000000000	-2.1204074879100e-05
8.0860000000000	-1.7351913142584e-05
8.0880000000000	-1.4106650843861e-05
8.0900000000000	-1.1473213313745e-05
8.0920000000000	-9.4564656165310e-06
8.0940000000000	-8.0612118794577e-06
8.0960000000000	-7.2921951264835e-06
8.0980000000000	-7.1540962556964e-06
8.1000000000000	-7.6515332606580e-06
8.1020000000000	-8.7890611710943e-06
8.1040000000000	-1.0571170632873e-05
8.1060000000000	-1.3002288037608e-05
8.1080000000000	-1.6086774511417e-05
8.1100000000000	-1.9828925424361e-05
8.1120000000000	-2.4232969698287e-05
8.1140000000000	-2.9303069381735e-05
8.1160000000000	-3.5043319317360e-05
8.1180000000000	-4.1457745642457e-05
8.1200000000000	-4.8550306394558e-05
8.1220000000000	-5.6324890221086e-05
8.1240000000000	-6.4785315989635e-05
8.1260000000000	-7.3935332524505e-05
8.1280000000000	-8.3778617560131e-05
8.1300000000000	-9.4318777932645e-05
8.1320000000000	-0.00010555934850519
8.1340000000000	-0.00011750379168527
8.1360000000000	-0.00013015549728434
8.1380000000000	-0.00014351778175632
8.1400000000000	-0.00015759388792202
