"l_a []","l_b []","l_c []","wphi [deg]","wtheta [rad]","Freq [GHz]","dB(S(1,1)) []"
-0.497,0.8678,1.48911394,67.5,-0.0037,93.605,-20.2281998251904
-0.497,0.8678,1.48911394,67.5,-0.0037,93.62,-20.2740961178815
-0.497,0.8678,1.48911394,67.5,-0.0037,93.635,-20.3237008529445
-0.497,0.8678,1.48911394,67.5,-0.0037,93.65,-20.3772269018827
-0.497,0.8678,1.48911394,67.5,-0.0037,93.665,-20.4348815149679
-0.497,0.8678,1.48911394,67.5,-0.0037,93.68,-20.4968670601583
-0.497,0.8678,1.48911394,67.5,-0.0037,93.695,-20.5633816659693
-0.497,0.8678,1.48911394,67.5,-0.0037,93.71,-20.6346197606837
-0.497,0.8678,1.48911394,67.5,-0.0037,93.725,-20.710772502252
-0.497,0.8678,1.48911394,67.5,-0.0037,93.74,-20.7920280947533
-0.497,0.8678,1.48911394,67.5,-0.0037,93.755,-20.8785719884442
-0.497,0.8678,1.48911394,67.5,-0.0037,93.77,-20.9705869612661
-0.497,0.8678,1.48911394,67.5,-0.0037,93.785,-21.0682530802676
-0.497,0.8678,1.48911394,67.5,-0.0037,93.8,-21.171747541768
-0.497,0.8678,1.48911394,67.5,-0.0037,93.815,-21.2812443892693
-0.497,0.8678,1.48911394,67.5,-0.0037,93.83,-21.3969141081464
-0.497,0.8678,1.48911394,67.5,-0.0037,93.845,-21.5189230960152
-0.497,0.8678,1.48911394,67.5,-0.0037,93.86,-21.6474330074053
-0.497,0.8678,1.48911394,67.5,-0.0037,93.875,-21.7825999709529
-0.497,0.8678,1.48911394,67.5,-0.0037,93.89,-21.9245736767741
-0.497,0.8678,1.48911394,67.5,-0.0037,93.905,-22.0734963309717
-0.497,0.8678,1.48911394,67.5,-0.0037,93.92,-22.229501473382
-0.497,0.8678,1.48911394,67.5,-0.0037,93.935,-22.3927126536705
-0.497,0.8678,1.48911394,67.5,-0.0037,93.95,-22.5632419597685
-0.497,0.8678,1.48911394,67.5,-0.0037,93.965,-22.7411883914325
-0.497,0.8678,1.48911394,67.5,-0.0037,93.98,-22.9266360704632
-0.497,0.8678,1.48911394,67.5,-0.0037,93.995,-23.1196522779396
-0.497,0.8678,1.48911394,67.5,-0.0037,94.01,-23.3202853078414
-0.497,0.8678,1.48911394,67.5,-0.0037,94.025,-23.5285621258418
-0.497,0.8678,1.48911394,67.5,-0.0037,94.04,-23.744485822109
-0.497,0.8678,1.48911394,67.5,-0.0037,94.055,-23.9680328480376
-0.497,0.8678,1.48911394,67.5,-0.0037,94.07,-24.1991500293479
-0.497,0.8678,1.48911394,67.5,-0.0037,94.085,-24.4377513525502
-0.497,0.8678,1.48911394,67.5,-0.0037,94.1,-24.6837145290478
-0.497,0.8678,1.48911394,67.5,-0.0037,94.115,-24.9368773519848
-0.497,0.8678,1.48911394,67.5,-0.0037,94.13,-25.1970338762875
-0.497,0.8678,1.48911394,67.5,-0.0037,94.145,-25.4639304732579
-0.497,0.8678,1.48911394,67.5,-0.0037,94.16,-25.7372618386389
-0.497,0.8678,1.48911394,67.5,-0.0037,94.175,-26.0166670683076
-0.497,0.8678,1.48911394,67.5,-0.0037,94.19,-26.301725959411
-0.497,0.8678,1.48911394,67.5,-0.0037,94.205,-26.5919557471295
-0.497,0.8678,1.48911394,67.5,-0.0037,94.22,-26.8868085477173
-0.497,0.8678,1.48911394,67.5,-0.0037,94.235,-27.1856698451622
-0.497,0.8678,1.48911394,67.5,-0.0037,94.25,-27.4878584279861
-0.497,0.8678,1.48911394,67.5,-0.0037,94.265,-27.7926282483116
-0.497,0.8678,1.48911394,67.5,-0.0037,94.28,-28.0991727284641
-0.497,0.8678,1.48911394,67.5,-0.0037,94.295,-28.4066320691902
-0.497,0.8678,1.48911394,67.5,-0.0037,94.31,-28.714104103648
-0.497,0.8678,1.48911394,67.5,-0.0037,94.325,-29.0206591767997
-0.497,0.8678,1.48911394,67.5,-0.0037,94.34,-29.3253593958004
-0.497,0.8678,1.48911394,67.5,-0.0037,94.355,-29.6272823828042
-0.497,0.8678,1.48911394,67.5,-0.0037,94.37,-29.9255493655002
-0.497,0.8678,1.48911394,67.5,-0.0037,94.385,-30.2193570741909
-0.497,0.8678,1.48911394,67.5,-0.0037,94.4,-30.508012505979
-0.497,0.8678,1.48911394,67.5,-0.0037,94.415,-30.7909692131686
-0.497,0.8678,1.48911394,67.5,-0.0037,94.43,-31.0678634354886
-0.497,0.8678,1.48911394,67.5,-0.0037,94.445,-31.3385481912583
-0.497,0.8678,1.48911394,67.5,-0.0037,94.46,-31.603123431076
-0.497,0.8678,1.48911394,67.5,-0.0037,94.475,-31.861960576636
-0.497,0.8678,1.48911394,67.5,-0.0037,94.49,-32.1157202195023
-0.497,0.8678,1.48911394,67.5,-0.0037,94.505,-32.3653624017886
-0.497,0.8678,1.48911394,67.5,-0.0037,94.52,-32.6121496678178
-0.497,0.8678,1.48911394,67.5,-0.0037,94.535,-32.8576438657081
-0.497,0.8678,1.48911394,67.5,-0.0037,94.55,-33.1036983920095
-0.497,0.8678,1.48911394,67.5,-0.0037,94.565,-33.3524481328782
-0.497,0.8678,1.48911394,67.5,-0.0037,94.58,-33.6062997201045
-0.497,0.8678,1.48911394,67.5,-0.0037,94.595,-33.867924890459
-0.497,0.8678,1.48911394,67.5,-0.0037,94.61,-34.1402597512086
-0.497,0.8678,1.48911394,67.5,-0.0037,94.625,-34.4265126774052
-0.497,0.8678,1.48911394,67.5,-0.0037,94.64,-34.7301834690539
-0.497,0.8678,1.48911394,67.5,-0.0037,94.655,-35.0550963366255
-0.497,0.8678,1.48911394,67.5,-0.0037,94.67,-35.4054492809335
-0.497,0.8678,1.48911394,67.5,-0.0037,94.685,-35.7858824290329
-0.497,0.8678,1.48911394,67.5,-0.0037,94.7,-36.2015676643763
-0.497,0.8678,1.48911394,67.5,-0.0037,94.715,-36.6583208955009
-0.497,0.8678,1.48911394,67.5,-0.0037,94.73,-37.162735251037
-0.497,0.8678,1.48911394,67.5,-0.0037,94.745,-37.7223253874637
-0.497,0.8678,1.48911394,67.5,-0.0037,94.76,-38.3456530201328
-0.497,0.8678,1.48911394,67.5,-0.0037,94.775,-39.0423554165414
-0.497,0.8678,1.48911394,67.5,-0.0037,94.79,-39.8228829715769
-0.497,0.8678,1.48911394,67.5,-0.0037,94.805,-40.6974758028006
-0.497,0.8678,1.48911394,67.5,-0.0037,94.82,-41.6732546561197
-0.497,0.8678,1.48911394,67.5,-0.0037,94.835,-42.746814234729
-0.497,0.8678,1.48911394,67.5,-0.0037,94.85,-43.8868221552397
-0.497,0.8678,1.48911394,67.5,-0.0037,94.865,-44.9985483980488
-0.497,0.8678,1.48911394,67.5,-0.0037,94.88,-45.875698496333
-0.497,0.8678,1.48911394,67.5,-0.0037,94.895,-46.2148704598225
-0.497,0.8678,1.48911394,67.5,-0.0037,94.91,-45.8181620588523
-0.497,0.8678,1.48911394,67.5,-0.0037,94.925,-44.8057060185303
-0.497,0.8678,1.48911394,67.5,-0.0037,94.94,-43.4807868329443
-0.497,0.8678,1.48911394,67.5,-0.0037,94.955,-42.0849528138477
-0.497,0.8678,1.48911394,67.5,-0.0037,94.97,-40.7399492600771
-0.497,0.8678,1.48911394,67.5,-0.0037,94.985,-39.4907911490878
-0.497,0.8678,1.48911394,67.5,-0.0037,95,-38.3468672504606
-0.497,0.8678,1.48911394,67.5,-0.0037,95.015,-37.3035623299321
-0.497,0.8678,1.48911394,67.5,-0.0037,95.03,-36.3517285688561
-0.497,0.8678,1.48911394,67.5,-0.0037,95.045,-35.4814893784037
-0.497,0.8678,1.48911394,67.5,-0.0037,95.06,-34.6836340752337
-0.497,0.8678,1.48911394,67.5,-0.0037,95.075,-33.9500300692873
-0.497,0.8678,1.48911394,67.5,-0.0037,95.09,-33.27365170668
-0.497,0.8678,1.48911394,67.5,-0.0037,95.105,-32.6484734961534
-0.497,0.8678,1.48911394,67.5,-0.0037,95.12,-32.069328196468
-0.497,0.8678,1.48911394,67.5,-0.0037,95.135,-31.5317685821865
-0.497,0.8678,1.48911394,67.5,-0.0037,95.15,-31.0319460110565
-0.497,0.8678,1.48911394,67.5,-0.0037,95.165,-30.5665084562686
-0.497,0.8678,1.48911394,67.5,-0.0037,95.18,-30.1325166837784
-0.497,0.8678,1.48911394,67.5,-0.0037,95.195,-29.7273760005102
-0.497,0.8678,1.48911394,67.5,-0.0037,95.21,-29.3487808552005
-0.497,0.8678,1.48911394,67.5,-0.0037,95.225,-28.994669841386
-0.497,0.8678,1.48911394,67.5,-0.0037,95.24,-28.6631890354533
-0.497,0.8678,1.48911394,67.5,-0.0037,95.255,-28.3526619821803
-0.497,0.8678,1.48911394,67.5,-0.0037,95.27,-28.061564973427
-0.497,0.8678,1.48911394,67.5,-0.0037,95.285,-27.7885065427793
-0.497,0.8678,1.48911394,67.5,-0.0037,95.3,-27.5322103232243
-0.497,0.8678,1.48911394,67.5,-0.0037,95.315,-27.2915005938278
-0.497,0.8678,1.48911394,67.5,-0.0037,95.33,-27.0652899830123
-0.497,0.8678,1.48911394,67.5,-0.0037,95.345,-26.8525689078284
-0.497,0.8678,1.48911394,67.5,-0.0037,95.36,-26.6523964167918
-0.497,0.8678,1.48911394,67.5,-0.0037,95.375,-26.4638921735039
-0.497,0.8678,1.48911394,67.5,-0.0037,95.39,-26.286229373452
-0.497,0.8678,1.48911394,67.5,-0.0037,95.405,-26.1186284302973
-0.497,0.8678,1.48911394,67.5,-0.0037,95.42,-25.9603513031176
-0.497,0.8678,1.48911394,67.5,-0.0037,95.435,-25.8106963644991
-0.497,0.8678,1.48911394,67.5,-0.0037,95.45,-25.6689937325839
-0.497,0.8678,1.48911394,67.5,-0.0037,95.465,-25.5346010094519
-0.497,0.8678,1.48911394,67.5,-0.0037,95.48,-25.4068993844656
-0.497,0.8678,1.48911394,67.5,-0.0037,95.495,-25.2852900751969
-0.497,0.8678,1.48911394,67.5,-0.0037,95.51,-25.1691910908366
-0.497,0.8678,1.48911394,67.5,-0.0037,95.525,-25.0580343139654
-0.497,0.8678,1.48911394,67.5,-0.0037,95.54,-24.9512629064866
-0.497,0.8678,1.48911394,67.5,-0.0037,95.555,-24.8483290545432
-0.497,0.8678,1.48911394,67.5,-0.0037,95.57,-24.748692075334
-0.497,0.8678,1.48911394,67.5,-0.0037,95.585,-24.6518169158129
-0.497,0.8678,1.48911394,67.5,-0.0037,95.6,-24.5571730790501
-0.497,0.8678,1.48911394,67.5,-0.0037,95.615,-24.4642340181897
-0.497,0.8678,1.48911394,67.5,-0.0037,95.63,-24.3724770400142
-0.497,0.8678,1.48911394,67.5,-0.0037,95.645,-24.2813837595592
-0.497,0.8678,1.48911394,67.5,-0.0037,95.66,-24.1904411434518
-0.497,0.8678,1.48911394,67.5,-0.0037,95.675,-24.0991431720728
-0.497,0.8678,1.48911394,67.5,-0.0037,95.69,-24.0069931387959
-0.497,0.8678,1.48911394,67.5,-0.0037,95.705,-23.9135065880947
-0.497,0.8678,1.48911394,67.5,-0.0037,95.72,-23.8182148731693
-0.497,0.8678,1.48911394,67.5,-0.0037,95.735,-23.7206692882631
-0.497,0.8678,1.48911394,67.5,-0.0037,95.75,-23.6204457017642
-0.497,0.8678,1.48911394,67.5,-0.0037,95.765,-23.517149584832
-0.497,0.8678,1.48911394,67.5,-0.0037,95.78,-23.4104212984898
-0.497,0.8678,1.48911394,67.5,-0.0037,95.795,-23.2999414721712
-0.497,0.8678,1.48911394,67.5,-0.0037,95.81,-23.1854362812675
-0.497,0.8678,1.48911394,67.5,-0.0037,95.825,-23.066682413034
-0.497,0.8678,1.48911394,67.5,-0.0037,95.84,-22.9435115018449
-0.497,0.8678,1.48911394,67.5,-0.0037,95.855,-22.8158138183051
-0.497,0.8678,1.48911394,67.5,-0.0037,95.87,-22.6835410133268
-0.497,0.8678,1.48911394,67.5,-0.0037,95.885,-22.5467077480805
-0.497,0.8678,1.48911394,67.5,-0.0037,95.9,-22.4053920825804
-0.497,0.8678,1.48911394,67.5,-0.0037,95.915,-22.2597345472074
-0.497,0.8678,1.48911394,67.5,-0.0037,95.93,-22.1099358792652
-0.497,0.8678,1.48911394,67.5,-0.0037,95.945,-21.9562534666061
-0.497,0.8678,1.48911394,67.5,-0.0037,95.96,-21.7989965980455
-0.497,0.8678,1.48911394,67.5,-0.0037,95.975,-21.6385206715887
-0.497,0.8678,1.48911394,67.5,-0.0037,95.99,-21.4752205529411
-0.497,0.8678,1.48911394,67.5,-0.0037,96.005,-21.3095233059459
-0.497,0.8678,1.48911394,67.5,-0.0037,96.02,-21.1418805322686
-0.497,0.8678,1.48911394,67.5,-0.0037,96.035,-20.9727605598719
-0.497,0.8678,1.48911394,67.5,-0.0037,96.05,-20.8026407096981
-0.497,0.8678,1.48911394,67.5,-0.0037,96.065,-20.6319998494968
-0.497,0.8678,1.48911394,67.5,-0.0037,96.08,-20.4613114154081
-0.497,0.8678,1.48911394,67.5,-0.0037,96.095,-20.2910370484488
-0.497,0.8678,1.48911394,67.5,-0.0037,96.11,-20.1216209571314
-0.497,0.8678,1.48911394,67.5,-0.0037,96.125,-19.9534850813929
-0.497,0.8678,1.48911394,67.5,-0.0037,96.14,-19.7870250987867
-0.497,0.8678,1.48911394,67.5,-0.0037,96.155,-19.6226072829098
-0.497,0.8678,1.48911394,67.5,-0.0037,96.17,-19.4605661972379
-0.497,0.8678,1.48911394,67.5,-0.0037,96.185,-19.3012031854332
-0.497,0.8678,1.48911394,67.5,-0.0037,96.2,-19.1447856018819
-0.497,0.8678,1.48911394,67.5,-0.0037,96.215,-18.9915467135715
-0.497,0.8678,1.48911394,67.5,-0.0037,96.23,-18.8416861960589
-0.497,0.8678,1.48911394,67.5,-0.0037,96.245,-18.6953711417406
-0.497,0.8678,1.48911394,67.5,-0.0037,96.26,-18.5527374973587
-0.497,0.8678,1.48911394,67.5,-0.0037,96.275,-18.4138918491029
-0.497,0.8678,1.48911394,67.5,-0.0037,96.29,-18.2789134772346
-0.497,0.8678,1.48911394,67.5,-0.0037,96.305,-18.1478566073509
-0.497,0.8678,1.48911394,67.5,-0.0037,96.32,-18.0207527917475
-0.497,0.8678,1.48911394,67.5,-0.0037,96.335,-17.8976133614143
-0.497,0.8678,1.48911394,67.5,-0.0037,96.35,-17.7784318966303
-0.497,0.8678,1.48911394,67.5,-0.0037,96.365,-17.6631866716344
-0.497,0.8678,1.48911394,67.5,-0.0037,96.38,-17.5518430361592
-0.497,0.8678,1.48911394,67.5,-0.0037,96.395,-17.4443557035477
-0.497,0.8678,1.48911394,67.5,-0.0037,96.41,-17.3406709215763
-0.497,0.8678,1.48911394,67.5,-0.0037,96.425,-17.2407285078676
-0.497,0.8678,1.48911394,67.5,-0.0037,96.44,-17.144463736846
-0.497,0.8678,1.48911394,67.5,-0.0037,96.455,-17.0518090695252
-0.497,0.8678,1.48911394,67.5,-0.0037,96.47,-16.9626957210122
-0.497,0.8678,1.48911394,67.5,-0.0037,96.485,-16.8770550635148
-0.497,0.8678,1.48911394,67.5,-0.0037,96.5,-16.7948198648521
-0.497,0.8678,1.48911394,67.5,-0.0037,96.515,-16.7159253640731
-0.497,0.8678,1.48911394,67.5,-0.0037,96.53,-16.640310186837
-0.497,0.8678,1.48911394,67.5,-0.0037,96.545,-16.567917103773
-0.497,0.8678,1.48911394,67.5,-0.0037,96.56,-16.4986936351851
-0.497,0.8678,1.48911394,67.5,-0.0037,96.575,-16.4325925052923
-0.497,0.8678,1.48911394,67.5,-0.0037,96.59,-16.3695719487472
-0.497,0.8678,1.48911394,67.5,-0.0037,96.605,-16.3095958715546
-0.497,0.8678,1.48911394,67.5,-0.0037,96.62,-16.2526338677854
-0.497,0.8678,1.48911394,67.5,-0.0037,96.635,-16.1986610927162
-0.497,0.8678,1.48911394,67.5,-0.0037,96.65,-16.1476579923162
-0.497,0.8678,1.48911394,67.5,-0.0037,96.665,-16.0996098884036
-0.497,0.8678,1.48911394,67.5,-0.0037,96.68,-16.0545064183959
-0.497,0.8678,1.48911394,67.5,-0.0037,96.695,-16.0123408284434
-0.497,0.8678,1.48911394,67.5,-0.0037,96.71,-15.9731091189451
-0.497,0.8678,1.48911394,67.5,-0.0037,96.725,-15.9368090420581
-0.497,0.8678,1.48911394,67.5,-0.0037,96.74,-15.9034389519
-0.497,0.8678,1.48911394,67.5,-0.0037,96.755,-15.8729965097556
-0.497,0.8678,1.48911394,67.5,-0.0037,96.77,-15.8454772487804
-0.497,0.8678,1.48911394,67.5,-0.0037,96.785,-15.8208730054652
-0.497,0.8678,1.48911394,67.5,-0.0037,96.8,-15.7991702285041
-0.497,0.8678,1.48911394,67.5,-0.0037,96.815,-15.7803481796512
-0.497,0.8678,1.48911394,67.5,-0.0037,96.83,-15.7643770456267
-0.497,0.8678,1.48911394,67.5,-0.0037,96.845,-15.7512159850335
-0.497,0.8678,1.48911394,67.5,-0.0037,96.86,-15.7408111394534
-0.497,0.8678,1.48911394,67.5,-0.0037,96.875,-15.7330936432299
-0.497,0.8678,1.48911394,67.5,-0.0037,96.89,-15.7279776717108
-0.497,0.8678,1.48911394,67.5,-0.0037,96.905,-15.725358572666
-0.497,0.8678,1.48911394,67.5,-0.0037,96.92,-15.7251111299431
-0.497,0.8678,1.48911394,67.5,-0.0037,96.935,-15.7270880118796
-0.497,0.8678,1.48911394,67.5,-0.0037,96.95,-15.7311184592543
-0.497,0.8678,1.48911394,67.5,-0.0037,96.965,-15.7370072683394
-0.497,0.8678,1.48911394,67.5,-0.0037,96.98,-15.7445341236376
-0.497,0.8678,1.48911394,67.5,-0.0037,96.995,-15.7534533319381
-0.497,0.8678,1.48911394,67.5,-0.0037,97.01,-15.7634940042346
-0.497,0.8678,1.48911394,67.5,-0.0037,97.025,-15.7743607247379
-0.497,0.8678,1.48911394,67.5,-0.0037,97.04,-15.7857347367013
-0.497,0.8678,1.48911394,67.5,-0.0037,97.055,-15.7972756631695
-0.497,0.8678,1.48911394,67.5,-0.0037,97.07,-15.8086237673118
-0.497,0.8678,1.48911394,67.5,-0.0037,97.085,-15.8194027420415
-0.497,0.8678,1.48911394,67.5,-0.0037,97.1,-15.8292230026473
-0.497,0.8678,1.48911394,67.5,-0.0037,97.115,-15.8376854397309
-0.497,0.8678,1.48911394,67.5,-0.0037,97.13,-15.8443855735391
-0.497,0.8678,1.48911394,67.5,-0.0037,97.145,-15.8489180355394
-0.497,0.8678,1.48911394,67.5,-0.0037,97.16,-15.8508812895868
-0.497,0.8678,1.48911394,67.5,-0.0037,97.175,-15.8498824940377
-0.497,0.8678,1.48911394,67.5,-0.0037,97.19,-15.8455423984093
-0.497,0.8678,1.48911394,67.5,-0.0037,97.205,-15.8375001642464
-0.497,0.8678,1.48911394,67.5,-0.0037,97.22,-15.8254180001979
-0.497,0.8678,1.48911394,67.5,-0.0037,97.235,-15.8089855061361
-0.497,0.8678,1.48911394,67.5,-0.0037,97.25,-15.7879236304361
-0.497,0.8678,1.48911394,67.5,-0.0037,97.265,-15.7619881579596
-0.497,0.8678,1.48911394,67.5,-0.0037,97.28,-15.7309726632604
-0.497,0.8678,1.48911394,67.5,-0.0037,97.295,-15.6947108832019
-0.497,0.8678,1.48911394,67.5,-0.0037,97.31,-15.6530784845014
-0.497,0.8678,1.48911394,67.5,-0.0037,97.325,-15.6059942235225
-0.497,0.8678,1.48911394,67.5,-0.0037,97.34,-15.5534205167208
-0.497,0.8678,1.48911394,67.5,-0.0037,97.355,-15.4953634593479
-0.497,0.8678,1.48911394,67.5,-0.0037,97.37,-15.4318723463422
-0.497,0.8678,1.48911394,67.5,-0.0037,97.385,-15.3630387619846
-0.497,0.8678,1.48911394,67.5,-0.0037,97.4,-15.2889953133558
-0.497,0.8678,1.48911394,67.5,-0.0037,97.415,-15.2099140866563
-0.497,0.8678,1.48911394,67.5,-0.0037,97.43,-15.1260049050879
-0.497,0.8678,1.48911394,67.5,-0.0037,97.445,-15.037513462536
-0.497,0.8678,1.48911394,67.5,-0.0037,97.46,-14.944719399208
-0.497,0.8678,1.48911394,67.5,-0.0037,97.475,-14.8479343743367
-0.497,0.8678,1.48911394,67.5,-0.0037,97.49,-14.7475001777114
-0.497,0.8678,1.48911394,67.5,-0.0037,97.505,-14.6437869069428
-0.497,0.8678,1.48911394,67.5,-0.0037,97.52,-14.5371912216835
-0.497,0.8678,1.48911394,67.5,-0.0037,97.535,-14.4281346702307
-0.497,0.8678,1.48911394,67.5,-0.0037,97.55,-14.3170620686404
-0.497,0.8678,1.48911394,67.5,-0.0037,97.565,-14.2044398982871
-0.497,0.8678,1.48911394,67.5,-0.0037,97.58,-14.0907546752317
-0.497,0.8678,1.48911394,67.5,-0.0037,97.595,-13.9765112343564
-0.497,0.8678,1.48911394,67.5,-0.0037,97.61,-13.8622308634735
-0.497,0.8678,1.48911394,67.5,-0.0037,97.625,-13.7484492180659
-0.497,0.8678,1.48911394,67.5,-0.0037,97.64,-13.6357139464638
-0.497,0.8678,1.48911394,67.5,-0.0037,97.655,-13.5245819586267
-0.497,0.8678,1.48911394,67.5,-0.0037,97.67,-13.4156162797199
-0.497,0.8678,1.48911394,67.5,-0.0037,97.685,-13.3093824427068
-0.497,0.8678,1.48911394,67.5,-0.0037,97.7,-13.2064443923452
-0.497,0.8678,1.48911394,67.5,-0.0037,97.715,-13.1073598961574
-0.497,0.8678,1.48911394,67.5,-0.0037,97.73,-13.0126754856159
-0.497,0.8678,1.48911394,67.5,-0.0037,97.745,-12.9229209819746
-0.497,0.8678,1.48911394,67.5,-0.0037,97.76,-12.8386036944023
-0.497,0.8678,1.48911394,67.5,-0.0037,97.775,-12.7602024113539
-0.497,0.8678,1.48911394,67.5,-0.0037,97.79,-12.6881613370498
-0.497,0.8678,1.48911394,67.5,-0.0037,97.805,-12.6228841508489
-0.497,0.8678,1.48911394,67.5,-0.0037,97.82,-12.5647283855142
-0.497,0.8678,1.48911394,67.5,-0.0037,97.835,-12.5140003284399
-0.497,0.8678,1.48911394,67.5,-0.0037,97.85,-12.4709506460515
-0.497,0.8678,1.48911394,67.5,-0.0037,97.865,-12.4357709148468
-0.497,0.8678,1.48911394,67.5,-0.0037,97.88,-12.4085912131677
-0.497,0.8678,1.48911394,67.5,-0.0037,97.895,-12.38947888719
-0.497,0.8678,1.48911394,67.5,-0.0037,97.91,-12.3784385554151
-0.497,0.8678,1.48911394,67.5,-0.0037,97.925,-12.3754133616647
-0.497,0.8678,1.48911394,67.5,-0.0037,97.94,-12.3802874313288
-0.497,0.8678,1.48911394,67.5,-0.0037,97.955,-12.3928894335884
-0.497,0.8678,1.48911394,67.5,-0.0037,97.97,-12.4129971073544
-0.497,0.8678,1.48911394,67.5,-0.0037,97.985,-12.4403425737708
-0.497,0.8678,1.48911394,67.5,-0.0037,98,-12.4746182352613
-0.497,0.8678,1.48911394,90,-0.0037,92,-14.971554085363
-0.497,0.8678,1.48911394,90,-0.0037,92.015,-14.9631556647277
-0.497,0.8678,1.48911394,90,-0.0037,92.03,-14.9589667367671
-0.497,0.8678,1.48911394,90,-0.0037,92.045,-14.9591792722725
-0.497,0.8678,1.48911394,90,-0.0037,92.06,-14.9639488413394
-0.497,0.8678,1.48911394,90,-0.0037,92.075,-14.9733897787785
-0.497,0.8678,1.48911394,90,-0.0037,92.09,-14.98757125384
-0.497,0.8678,1.48911394,90,-0.0037,92.105,-15.00651447175
-0.497,0.8678,1.48911394,90,-0.0037,92.12,-15.0301911881019
-0.497,0.8678,1.48911394,90,-0.0037,92.135,-15.0585236544628
-0.497,0.8678,1.48911394,90,-0.0037,92.15,-15.0913860392467
-0.497,0.8678,1.48911394,90,-0.0037,92.165,-15.1286072881146
-0.497,0.8678,1.48911394,90,-0.0037,92.18,-15.1699753098708
-0.497,0.8678,1.48911394,90,-0.0037,92.195,-15.2152423038959
-0.497,0.8678,1.48911394,90,-0.0037,92.21,-15.2641309895267
-0.497,0.8678,1.48911394,90,-0.0037,92.225,-15.3163414606561
-0.497,0.8678,1.48911394,90,-0.0037,92.24,-15.3715583722532
-0.497,0.8678,1.48911394,90,-0.0037,92.255,-15.4294581693239
-0.497,0.8678,1.48911394,90,-0.0037,92.27,-15.4897160908342
-0.497,0.8678,1.48911394,90,-0.0037,92.285,-15.5520127176016
-0.497,0.8678,1.48911394,90,-0.0037,92.3,-15.6160398794803
-0.497,0.8678,1.48911394,90,-0.0037,92.315,-15.6815057884815
-0.497,0.8678,1.48911394,90,-0.0037,92.33,-15.7481393162143
-0.497,0.8678,1.48911394,90,-0.0037,92.345,-15.8156933824331
-0.497,0.8678,1.48911394,90,-0.0037,92.36,-15.8839474637125
-0.497,0.8678,1.48911394,90,-0.0037,92.375,-15.9527092655995
-0.497,0.8678,1.48911394,90,-0.0037,92.39,-16.0218156272738
-0.497,0.8678,1.48911394,90,-0.0037,92.405,-16.0911327448464
-0.497,0.8678,1.48911394,90,-0.0037,92.42,-16.1605558086692
-0.497,0.8678,1.48911394,90,-0.0037,92.435,-16.230008152508
-0.497,0.8678,1.48911394,90,-0.0037,92.45,-16.2994400094793
-0.497,0.8678,1.48911394,90,-0.0037,92.465,-16.3688269626124
-0.497,0.8678,1.48911394,90,-0.0037,92.48,-16.4381681680736
-0.497,0.8678,1.48911394,90,-0.0037,92.495,-16.5074844175886
-0.497,0.8678,1.48911394,90,-0.0037,92.51,-16.5768160943908
-0.497,0.8678,1.48911394,90,-0.0037,92.525,-16.6462210648105
-0.497,0.8678,1.48911394,90,-0.0037,92.54,-16.7157725359914
-0.497,0.8678,1.48911394,90,-0.0037,92.555,-16.7855568995242
-0.497,0.8678,1.48911394,90,-0.0037,92.57,-16.8556715712903
-0.497,0.8678,1.48911394,90,-0.0037,92.585,-16.9262228296484
-0.497,0.8678,1.48911394,90,-0.0037,92.6,-16.9973236473472
-0.497,0.8678,1.48911394,90,-0.0037,92.615,-17.069091507236
-0.497,0.8678,1.48911394,90,-0.0037,92.63,-17.1416461879879
-0.497,0.8678,1.48911394,90,-0.0037,92.645,-17.2151075036509
-0.497,0.8678,1.48911394,90,-0.0037,92.66,-17.2895929799326
-0.497,0.8678,1.48911394,90,-0.0037,92.675,-17.3652154507406
-0.497,0.8678,1.48911394,90,-0.0037,92.69,-17.4420805607249
-0.497,0.8678,1.48911394,90,-0.0037,92.705,-17.5202841634891
-0.497,0.8678,1.48911394,90,-0.0037,92.72,-17.5999096108699
-0.497,0.8678,1.48911394,90,-0.0037,92.735,-17.6810249363453
-0.497,0.8678,1.48911394,90,-0.0037,92.75,-17.7636799453207
-0.497,0.8678,1.48911394,90,-0.0037,92.765,-17.8479032368162
-0.497,0.8678,1.48911394,90,-0.0037,92.78,-17.9336991949131
-0.497,0.8678,1.48911394,90,-0.0037,92.795,-18.0210450040797
-0.497,0.8678,1.48911394,90,-0.0037,92.81,-18.1098877598662
-0.497,0.8678,1.48911394,90,-0.0037,92.825,-18.20014176492
-0.497,0.8678,1.48911394,90,-0.0037,92.84,-18.291686119016
-0.497,0.8678,1.48911394,90,-0.0037,92.855,-18.3843627297208
-0.497,0.8678,1.48911394,90,-0.0037,92.87,-18.4779748859546
-0.497,0.8678,1.48911394,90,-0.0037,92.885,-18.5722865483065
-0.497,0.8678,1.48911394,90,-0.0037,92.9,-18.6670225154133
-0.497,0.8678,1.48911394,90,-0.0037,92.915,-18.7618696227934
-0.497,0.8678,1.48911394,90,-0.0037,92.93,-18.8564791169852
-0.497,0.8678,1.48911394,90,-0.0037,92.945,-18.9504703217062
-0.497,0.8678,1.48911394,90,-0.0037,92.96,-19.0434356726441
-0.497,0.8678,1.48911394,90,-0.0037,92.975,-19.1349471430413
-0.497,0.8678,1.48911394,90,-0.0037,92.99,-19.2245640144412
